id_variant,id,title,season,hexadecimal,name,family_id,id_hex,top_type,finishing,adventurous,closing,weather,neck,detail,print,style,fit,sleeve,sleeve_long,sizing,application,composition,fabric,hip_contour,waist_contour,chest_contour,sleeve_long_cm,long_cm,gripper,basic,down_part_type,bottom,type_of_length,shot,neckline,outside_type,thicknees,cover,light,alerts,cut,rubber_waist,label,dress_type,foulard_type,size,skirt_type,message,hood,back_neckline,shoulders_pad,bag_type,hips_volume,chest_volume
f2451831-a224-41db-b8e9-e2228443eee7,8e1fb94d-f428-4ca1-9e07-98e41ffad535,Ihkate Jacket leo ,8,ECE9D6,BRAND89,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,8e1fb94d-f428-4ca1-9e07-98e41ffad535_ECE9D6,,,four,buttons,cold_season,,buttonhole_pocket,animal_print,boho,tight,basic_sleeve,long_sleeve,normal,work,elastane,cotton_batting,49,42,49,63,67,false,false,,,,,,blazer,thin,,,,contour_darts,,true,,,,,,,,true,,,
e9166166-2bbc-4712-befa-b67a0d331e8e,8e1fb94d-f428-4ca1-9e07-98e41ffad535,Ihkate Jacket leo ,8,666633,BRAND89,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,8e1fb94d-f428-4ca1-9e07-98e41ffad535_666633,,,four,buttons,cold_season,,buttonhole_pocket,animal_print,boho,tight,basic_sleeve,long_sleeve,normal,work,elastane,cotton_batting,49,42,49,63,67,false,false,,,,,,blazer,thin,,,,contour_darts,,true,,,,,,,,true,,,
5a6927da-b809-4a9d-948b-20a37b10056c,8e1fb94d-f428-4ca1-9e07-98e41ffad535,Ihkate Jacket leo ,8,B94600,BRAND89,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,8e1fb94d-f428-4ca1-9e07-98e41ffad535_B94600,,,four,buttons,cold_season,,buttonhole_pocket,animal_print,boho,tight,basic_sleeve,long_sleeve,normal,work,elastane,cotton_batting,49,42,49,63,67,false,false,,,,,,blazer,thin,,,,contour_darts,,true,,,,,,,,true,,,
cceb817b-20aa-4098-bb93-1ee13865bd56,09938e60-ab2a-4f5f-9f4c-acb45e07d006,Fremretta Sweater stripes ,8,DEB24C,BRAND35,1b93b30c-833f-45a8-ba69-c21d2e7f4824,09938e60-ab2a-4f5f-9f4c-acb45e07d006_DEB24C,sweaters,marbled,two,without_closing,cold,,,horizontal_stripes,street,straight,basic_sleeve,long_sleeve,normal,freetime,nylon,jersey,52,49,50,67,71,false,false,,,,,closed_round_neckline,,,,,,,,,,,,,,,,,,,
08e7fc7a-d3b4-426a-9460-2d1666517853,09938e60-ab2a-4f5f-9f4c-acb45e07d006,Fremretta Sweater stripes ,8,B94600,BRAND35,1b93b30c-833f-45a8-ba69-c21d2e7f4824,09938e60-ab2a-4f5f-9f4c-acb45e07d006_B94600,sweaters,marbled,two,without_closing,cold,,,horizontal_stripes,street,straight,basic_sleeve,long_sleeve,normal,freetime,nylon,jersey,52,49,50,67,71,false,false,,,,,closed_round_neckline,,,,,,,,,,,,,,,,,,,
7c91c637-6963-4b3f-9607-bc4a71490193,af26e508-6bb7-41da-bab4-6b7bd644ece4,Gjrosso T-shirt knit ,8,000000,BRAND121,95f835a3-03fe-40f1-a813-4fbfd2842845,af26e508-6bb7-41da-bab4-6b7bd644ece4_000000,t-shirts,,two,without_closing,warm,,,smooth,boho,straight,japanese_sleeve,short_sleeve,big,freetime,polyester,crepe,54,50,52,7,74,false,false,,,,,closed_round_neckline,,,,,,,,,,,,,,,,,,,
5e51f1c9-9dfd-43d8-9e01-409969064b52,af26e508-6bb7-41da-bab4-6b7bd644ece4,Gjrosso T-shirt knit ,8,FFA500,BRAND121,95f835a3-03fe-40f1-a813-4fbfd2842845,af26e508-6bb7-41da-bab4-6b7bd644ece4_FFA500,t-shirts,,two,without_closing,warm,,,smooth,boho,straight,japanese_sleeve,short_sleeve,big,freetime,polyester,crepe,54,50,52,7,74,false,false,,,,,closed_round_neckline,,,,,,,,,,,,,,,,,,,
66363177-c4b0-42ce-84a6-430e01373ce9,af26e508-6bb7-41da-bab4-6b7bd644ece4,Gjrosso T-shirt knit ,8,00008b,BRAND121,95f835a3-03fe-40f1-a813-4fbfd2842845,af26e508-6bb7-41da-bab4-6b7bd644ece4_00008b,t-shirts,,two,without_closing,warm,,,smooth,boho,straight,japanese_sleeve,short_sleeve,big,freetime,polyester,crepe,54,50,52,7,74,false,false,,,,,closed_round_neckline,,,,,,,,,,,,,,,,,,,
d9980822-9bdf-4fab-a570-f2f8eb3dbf4b,af26e508-6bb7-41da-bab4-6b7bd644ece4,Gjrosso T-shirt knit ,8,164A0A,BRAND121,95f835a3-03fe-40f1-a813-4fbfd2842845,af26e508-6bb7-41da-bab4-6b7bd644ece4_164A0A,t-shirts,,two,without_closing,warm,,,smooth,boho,straight,japanese_sleeve,short_sleeve,big,freetime,polyester,crepe,54,50,52,7,74,false,false,,,,,closed_round_neckline,,,,,,,,,,,,,,,,,,,
3152b09b-df13-4c94-889d-498fd2934036,91a198cd-4722-4896-ac28-994428ed00d7,Arya Cardigan maxi ,8,A57E62,BRAND64,141f32d6-a5af-49bf-b019-fd28354977f1,91a198cd-4722-4896-ac28-994428ed00d7_A57E62,cardigan,,two,without_closing,cold_season,,pocket,smooth,classic,straight,basic_sleeve,long_sleeve,big_1,freetime,wool,jersey,58,60,60,70,112,false,false,,,,,,,,,,,,,,,,,,,,,,,,
469550f9-c121-4689-a178-d2bada3fcb12,91a198cd-4722-4896-ac28-994428ed00d7,Arya Cardigan maxi ,8,000000,BRAND64,141f32d6-a5af-49bf-b019-fd28354977f1,91a198cd-4722-4896-ac28-994428ed00d7_000000,cardigan,,two,without_closing,cold_season,,pocket,smooth,classic,straight,basic_sleeve,long_sleeve,big_1,freetime,wool,jersey,58,60,60,70,112,false,false,,,,,,,,,,,,,,,,,,,,,,,,
7a5b7808-e918-4c6f-8c8a-2562ff9f8dfa,8b622608-1c00-4651-8e7e-19e82d8895f2,Marilyn Sweater melange ,8,FFC0CB,BRAND64,1b93b30c-833f-45a8-ba69-c21d2e7f4824,8b622608-1c00-4651-8e7e-19e82d8895f2_FFC0CB,sweaters,,two,without_closing,cold,,,smooth,casual,loose,down_shoulders,long_sleeve,big_1,freetime,elastane,jersey,57,60,63,76,63,false,false,,,,,v_neckline,,,,,,,,,,,,,,,,,,,
1624b9ce-5e9c-44d6-b8e1-aba33e5d34e8,e02ba8fa-ac60-4476-816c-62f3e99e6742,Taylor Sweater color ,8,B11730,BRAND130,1b93b30c-833f-45a8-ba69-c21d2e7f4824,e02ba8fa-ac60-4476-816c-62f3e99e6742_B11730,sweaters,,two,without_closing,cold_season,,button,smooth,classic,straight,basic_sleeve,long_sleeve,normal,freetime,polyester,jersey,44,46,49,67,62,false,false,,,,,high_neck,,,,,,,,,,,,,,,,,,,
f30ace78-2f3c-49b0-8dad-80c3f61c4c47,e02ba8fa-ac60-4476-816c-62f3e99e6742,Taylor Sweater color ,8,FFC0CB,BRAND130,1b93b30c-833f-45a8-ba69-c21d2e7f4824,e02ba8fa-ac60-4476-816c-62f3e99e6742_FFC0CB,sweaters,,two,without_closing,cold_season,,button,smooth,classic,straight,basic_sleeve,long_sleeve,normal,freetime,polyester,jersey,44,46,49,67,62,false,false,,,,,high_neck,,,,,,,,,,,,,,,,,,,
ceeefb30-7b2a-4212-baa6-7640ddc5f218,28ffca3c-7833-4e46-8a2a-fa497ada7766,Polly Pant color ,9,000000,BRAND64,1dc55e58-a5c3-462c-b73d-8dd480de90fc,28ffca3c-7833-4e46-8a2a-fa497ada7766_000000,,,two,zip,cold_season,,fake_pocket,smooth,minimal,straight,,,big,working_girl,elastane,twill,50,40,,,94,true,true,chino,long_pants,long,medium,,,,,,,,,,,,,,,,,,,,
ed7454e2-e009-4712-9e1f-618e47a941a3,0d90bc67-8558-44ad-ac63-65836b85e914,Pcjacy Skirt foil ,8,000000,BRAND142,2514d6c8-11e6-4692-87b4-dcc1cd18592c,0d90bc67-8558-44ad-ac63-65836b85e914_000000,,shiny,three,fly,warm_season,,lateral_pocket,animal_print,street,tight,,,big_1,night,elastane,twill,49,40,,,51,false,false,,,mini,medium,,,,,,tight_waist,back_yoke_cut,false,,,,,tube,,,,,,,
6cd976da-0bb8-467b-b500-d6070b02b4f4,61f43572-e55c-4f1e-abe2-da7b9453562f,Belted Skirt warehouse ,8,164A0A,BRAND54,2514d6c8-11e6-4692-87b4-dcc1cd18592c,61f43572-e55c-4f1e-abe2-da7b9453562f_164A0A,,,two,buttoning,cold,,pocket_flap,smooth,boho,straight,,,normal,work,cotton,corduroy,49,37,,,49,false,false,,,short,medium,,,,,,,central_cut,,,,,,flared,,,,,,,
4063d3e8-6265-4498-b1b2-703f0a0fe18b,d23a4fca-1841-4ebc-9d27-89e668be6e04,Cara Skirt leopard ,8,DFC8B2,BRAND81,2514d6c8-11e6-4692-87b4-dcc1cd18592c,d23a4fca-1841-4ebc-9d27-89e668be6e04_DFC8B2,,,four,invisible_zip,cold_season,,,animal_print,classic,loose,,,normal,work,polyester,synthetic,53,38,,,80,false,false,,,midi,medium,,,,true,,,,,,,,,flared,,,,,,,
610fae5c-44a5-48e3-869a-4c22aebc8549,985d7aa0-9c0a-4c7b-8ce1-9c51397a4a70,Bsrae Pant short ,7,FFA500,BRAND57,9c5a3fee-dad0-444a-acb3-c059e2f3db20,985d7aa0-9c0a-4c7b-8ce1-9c51397a4a70_FFA500,,,three,fly,warm_season,,belt_loop,smooth,casual,straight,,,big,freetime,elastane,twill,51,39,,,31,false,false,shorts,,short,medium,,,,,,,,,,,,,,,,,,,,
dcca4d12-eaf9-49c1-87d8-afaaad6a5412,985d7aa0-9c0a-4c7b-8ce1-9c51397a4a70,Bsrae Pant short ,7,000081,BRAND57,9c5a3fee-dad0-444a-acb3-c059e2f3db20,985d7aa0-9c0a-4c7b-8ce1-9c51397a4a70_000081,,,three,fly,warm_season,,belt_loop,smooth,casual,straight,,,big,freetime,elastane,twill,51,39,,,31,false,false,shorts,,short,medium,,,,,,,,,,,,,,,,,,,,
0bdaf7f3-b435-4dfa-afad-9d31f558f327,aa8ba1be-2917-494f-992a-e8370dd58c80,Quilted Coat woven ,8,000000,BRAND132,74ba5e25-afd5-490b-a3a8-2175020c4487,aa8ba1be-2917-494f-992a-e8370dd58c80_000000,,padded,three,zip,cold,,secret_pocket,smooth,classic,straight,basic_sleeve,long_sleeve,normal,freetime,polyamide,tech_fabric,57,53,54,64,97,false,false,,,,,,anorak,thick,true,true,clients_60_100,,,,,,,,,true,,,,,
52212185-b137-4d06-a150-118643f81f46,aa8ba1be-2917-494f-992a-e8370dd58c80,Quilted Coat woven ,8,008000,BRAND132,74ba5e25-afd5-490b-a3a8-2175020c4487,aa8ba1be-2917-494f-992a-e8370dd58c80_008000,,padded,three,zip,cold,,secret_pocket,smooth,classic,straight,basic_sleeve,long_sleeve,normal,freetime,polyamide,tech_fabric,57,53,54,64,97,false,false,,,,,,anorak,thick,true,true,clients_60_100,,,,,,,,,true,,,,,
07dacb1e-e00a-4d0f-b572-fedb5a2dc64d,aa8ba1be-2917-494f-992a-e8370dd58c80,Quilted Coat woven ,8,800000,BRAND132,74ba5e25-afd5-490b-a3a8-2175020c4487,aa8ba1be-2917-494f-992a-e8370dd58c80_800000,,padded,three,zip,cold,,secret_pocket,smooth,classic,straight,basic_sleeve,long_sleeve,normal,freetime,polyamide,tech_fabric,57,53,54,64,97,false,false,,,,,,anorak,thick,true,true,clients_60_100,,,,,,,,,true,,,,,
2a77f251-3c37-46e1-a62a-561bf9e4df27,f697505a-adfb-4836-88f4-74dd3e61d94e,Gjmoon Shirt collar ,8,00008b,BRAND121,c59807ac-0362-4078-94b0-37ea3df6cdd0,f697505a-adfb-4836-88f4-74dd3e61d94e_00008b,shirt,,four,buttoning,cold_season,shirt_collar,,smooth,boho,straight,shirt_sleeve,long_sleeve,big,freetime,polyester,feathers,54,51,53,63,68,false,false,,,,,high_neck,,,,,breastfeeding,,,,,,,,,,,,,,
edd99e42-4dc0-4086-8f26-a9fa68a40d45,4e63dcee-6583-4384-b2cb-64c2c741b604,Fisland Sweater nordic ,8,B94600,BRAND35,1b93b30c-833f-45a8-ba69-c21d2e7f4824,4e63dcee-6583-4384-b2cb-64c2c741b604_B94600,sweaters,,two,without_closing,cold,,lurez_weave,geometric,boho,loose,raglan_sleeve,long_sleeve,big_1,work,elastane,jersey,54,56,56,61,68,false,false,,,,,closed_round_neckline,,,,,,,,,,,,,,,,,,,
7ec7898f-3378-4163-a622-64aa5ceba298,4e63dcee-6583-4384-b2cb-64c2c741b604,Fisland Sweater nordic ,8,808080,BRAND35,1b93b30c-833f-45a8-ba69-c21d2e7f4824,4e63dcee-6583-4384-b2cb-64c2c741b604_808080,sweaters,,two,without_closing,cold,,lurez_weave,geometric,boho,loose,raglan_sleeve,long_sleeve,big_1,work,elastane,jersey,54,56,56,61,68,false,false,,,,,closed_round_neckline,,,,,,,,,,,,,,,,,,,
c2d30799-dd82-470b-90c2-3cc397473e1c,3a583d4f-8384-4dd8-90ee-d9a8b5bfffc5,Icone Skirt hearts,7,B11730,BRAND87,2514d6c8-11e6-4692-87b4-dcc1cd18592c,3a583d4f-8384-4dd8-90ee-d9a8b5bfffc5_B11730,,,three,without_closing,warm,,honeycomb,printed,classic,straight,,,normal,freetime,polyester,crepe,43,38,,,44,false,false,,,mini,medium,,,,true,,,hip_cut,true,,,,,miniskirt,,,,,,true,
5a1a3e54-2956-4a72-94dd-13b3e67b4552,3a583d4f-8384-4dd8-90ee-d9a8b5bfffc5,Icone Skirt hearts,7,ECE9D6,BRAND87,2514d6c8-11e6-4692-87b4-dcc1cd18592c,3a583d4f-8384-4dd8-90ee-d9a8b5bfffc5_ECE9D6,,,three,without_closing,warm,,honeycomb,printed,classic,straight,,,normal,freetime,polyester,crepe,43,38,,,44,false,false,,,mini,medium,,,,true,,,hip_cut,true,,,,,miniskirt,,,,,,true,
5107df09-681d-4091-bc4a-6b75e0f32265,4b5e895d-ccb8-425f-8eb4-63828b648e6f,Verta Sweater ycoo,7,DEB24C,BRAND25,1b93b30c-833f-45a8-ba69-c21d2e7f4824,4b5e895d-ccb8-425f-8eb4-63828b648e6f_DEB24C,sweaters,,three,without_closing,warm_season,,sparkle,geometric,boho,loose,basic_sleeve,long_sleeve,normal,freetime,acrylic,jersey,42,53,53,59,63,false,false,,,,,closed_round_neckline,,,,,special_size,,,,,,,,,,true,,,,
b8d7f8f3-b23d-49c9-80cd-9057bafcf5e9,4b5e895d-ccb8-425f-8eb4-63828b648e6f,Verta Sweater ycoo,7,008000,BRAND25,1b93b30c-833f-45a8-ba69-c21d2e7f4824,4b5e895d-ccb8-425f-8eb4-63828b648e6f_008000,sweaters,,three,without_closing,warm_season,,sparkle,geometric,boho,loose,basic_sleeve,long_sleeve,normal,freetime,acrylic,jersey,42,53,53,59,63,false,false,,,,,closed_round_neckline,,,,,special_size,,,,,,,,,,true,,,,
ed651627-a691-4755-b906-fe62043d1a05,4b5e895d-ccb8-425f-8eb4-63828b648e6f,Verta Sweater ycoo,7,B11730,BRAND25,1b93b30c-833f-45a8-ba69-c21d2e7f4824,4b5e895d-ccb8-425f-8eb4-63828b648e6f_B11730,sweaters,,three,without_closing,warm_season,,sparkle,geometric,boho,loose,basic_sleeve,long_sleeve,normal,freetime,acrylic,jersey,42,53,53,59,63,false,false,,,,,closed_round_neckline,,,,,special_size,,,,,,,,,,true,,,,
a900bf76-c251-44de-974e-8d357b18bfd7,63c0900f-a50b-44f2-8319-890ebe221b86,Bymalea Sweater basic ,8,000081,BRAND76,1b93b30c-833f-45a8-ba69-c21d2e7f4824,63c0900f-a50b-44f2-8319-890ebe221b86_000081,sweaters,touchable,three,without_closing,warm_season,,,smooth,classic,loose,raglan_sleeve,long_sleeve,normal,freetime,acrylic,jersey,48,50,51,62,70,false,false,,,,,closed_round_neckline,,,,,,,,,,,,,,,,,,,
5496f2ff-c13d-434e-b9c8-ed345e510ffa,63c0900f-a50b-44f2-8319-890ebe221b86,Bymalea Sweater basic ,8,B94600,BRAND76,1b93b30c-833f-45a8-ba69-c21d2e7f4824,63c0900f-a50b-44f2-8319-890ebe221b86_B94600,sweaters,touchable,three,without_closing,warm_season,,,smooth,classic,loose,raglan_sleeve,long_sleeve,normal,freetime,acrylic,jersey,48,50,51,62,70,false,false,,,,,closed_round_neckline,,,,,,,,,,,,,,,,,,,
b0034c02-6c01-4f01-85ed-3801d4027c09,44dfe842-baaf-4b12-93e2-eca86f3b662e,Tmini Dress knit ,8,00008b,BRAND151,ba89fcc3-bb1b-42af-a754-2d9f639e43ab,44dfe842-baaf-4b12-93e2-eca86f3b662e_00008b,,,three,keyhole_button,cold_season,,,smooth,minimal,straight,basic_sleeve,long_sleeve,normal,freetime,elastane,cotton_batting,59,40,47,61,91,true,false,,,knee,,closed_round_neckline,,,,,,waist_cut,,,evase,,,,,,,,,,
fa3ee654-90e8-417c-9267-218ef50c6496,533e46b8-67dc-4350-8e64-3328c8324f88,Julia Jacket light,9,008000,BRAND4,c6b81db8-29ed-43d6-b14d-0fd913d7ce36,533e46b8-67dc-4350-8e64-3328c8324f88_008000,,,three,zip,warm_season,,lateral_pocket,floral,casual,loose,rubber_sleeve,long_sleeve,normal,freetime,polyester,synthetic,53,55,55,58,61,false,false,,,,,,bomber,thin,,true,,,,,,,,,,,,,,,
ce934342-e48f-44a1-82fb-ad0bb3887a89,f3e96b35-3c4c-4fb7-a91a-ebdce66ebc91,Austen Shirt miniprint ,8,000000,BRAND91,c59807ac-0362-4078-94b0-37ea3df6cdd0,f3e96b35-3c4c-4fb7-a91a-ebdce66ebc91_000000,shirt,,three,hidden_buttoning,cold_season,shirt_collar,,miniprint,boho,loose,shirt_sleeve,long_sleeve,normal,freetime,polyester,synthetic,56,55,54,63,67,false,false,,,,,high_neck,,,,,breastfeeding,back_yoke_cut,,,,,,,,,,,,,
4eb9074e-385c-4e9e-99fe-03e46a610838,f3e96b35-3c4c-4fb7-a91a-ebdce66ebc91,Austen Shirt miniprint ,8,B11730,BRAND91,c59807ac-0362-4078-94b0-37ea3df6cdd0,f3e96b35-3c4c-4fb7-a91a-ebdce66ebc91_B11730,shirt,,three,hidden_buttoning,cold_season,shirt_collar,,miniprint,boho,loose,shirt_sleeve,long_sleeve,normal,freetime,polyester,synthetic,56,55,54,63,67,false,false,,,,,high_neck,,,,,breastfeeding,back_yoke_cut,,,,,,,,,,,,,
ef3c8188-b9f3-4e1a-a3d4-1d2a63f69c52,de3d4aa4-da7c-4f87-9d20-64836719d5f6,Tolkien Top miniprint ,8,000000,BRAND91,39792668-5cfd-42c2-8872-ad776e9bad70,de3d4aa4-da7c-4f87-9d20-64836719d5f6_000000,tops,shiny,four,buttons,warm_season,,sparkle,miniprint,boho,straight,adjustable_sleeve,fine_strap,normal,night,polyester,georgette,55,51,47,,68,false,false,,,,,v_neckline,,,true,,,,,,,,,,,,true,,,,
155fbfd2-7f01-45c1-bc28-3b90accbad4b,678874fd-125b-4160-9219-fcd0b902a69d,Bronte Top miniprint ,8,000000,BRAND91,39792668-5cfd-42c2-8872-ad776e9bad70,678874fd-125b-4160-9219-fcd0b902a69d_000000,tops,,two,without_closing,cold_season,,lace,miniprint,classic,straight,adjustable_sleeve,fine_strap,normal,freetime,polyester,cheesecloth,54,51,49,,62,false,false,,,,,v_neckline,,,true,,,,,,,,,,,,true,,,,
f43e75d1-705c-459c-be3c-d05ac0af525e,75ff7763-f2f1-43bc-87d6-5892e203605c,Tolkien Skirt dots ,8,000000,BRAND91,2514d6c8-11e6-4692-87b4-dcc1cd18592c,75ff7763-f2f1-43bc-87d6-5892e203605c_000000,,,two,elastic_band,cold_season,,button,polka_dot,classic,straight,,,normal,freetime,polyester,synthetic,50,36,,,85,false,false,,,midi,high,,,,,,open_decollete,asymmetric,true,,,,,straight,,,,,,,
2c3f6cf2-9c01-4f44-9ed9-c52f05eace05,75ff7763-f2f1-43bc-87d6-5892e203605c,Tolkien Skirt dots ,8,B11730,BRAND91,2514d6c8-11e6-4692-87b4-dcc1cd18592c,75ff7763-f2f1-43bc-87d6-5892e203605c_B11730,,,two,elastic_band,cold_season,,button,polka_dot,classic,straight,,,normal,freetime,polyester,synthetic,50,36,,,85,false,false,,,midi,high,,,,,,open_decollete,asymmetric,true,,,,,straight,,,,,,,
dbfcd5ce-9916-48df-ae24-7c04a0d4b018,b787f834-b274-4c9a-8d59-93a9caef3bb3,Austen Skirt floral ,8,164A0A,BRAND91,2514d6c8-11e6-4692-87b4-dcc1cd18592c,b787f834-b274-4c9a-8d59-93a9caef3bb3_164A0A,,plaited,two,elastic_band,cold_season,,,floral,classic,loose,,,normal,work,polyester,georgette,57,36,,,84,false,false,,,midi,high,,,,true,,,,true,,,,,pleated,,,,,,,
ace1bf67-b663-44f3-abfc-51bc7583565a,928eb279-c4b5-495b-b164-c0217288fc43,Stripe Sweatshirt colors ,8,F29985,BRAND27,3087da56-5a27-4e58-aea7-1555c640f232,928eb279-c4b5-495b-b164-c0217288fc43_F29985,hoodies,,three,without_closing,cold_season,,,horizontal_stripes,casual,straight,down_shoulders,long_sleeve,big_1,work,cotton,cotton_batting,55,51,58,58,71,false,false,,,,,closed_round_neckline,,,,,,,,,,,,,,,,,,,
5eb78fea-b36d-4727-b9d5-d165fcb37b52,533d15be-72fc-481f-92da-fdb79ba010fa,Dana Bag nude,9,666633,BRAND133,882ecdf8-325d-4826-a066-1b263e438f09,533d15be-72fc-481f-92da-fdb79ba010fa_666633,,,two,automatic,warm_season,,chain,smooth,classic,,,,,freetime,leather,leather,,,,,,,,,,,,,,,,,,,,,,,little,,,,,,crossbody,,
c4bde00b-1205-45cb-8188-b9f56bbbecc9,533d15be-72fc-481f-92da-fdb79ba010fa,Dana Bag nude,9,000000,BRAND133,882ecdf8-325d-4826-a066-1b263e438f09,533d15be-72fc-481f-92da-fdb79ba010fa_000000,,,two,automatic,warm_season,,chain,smooth,classic,,,,,freetime,leather,leather,,,,,,,,,,,,,,,,,,,,,,,little,,,,,,crossbody,,
46d67b09-92a9-4577-af14-6c336505b483,cac276d2-f1d5-416c-84e3-54b7d2111c32,Classic Cardigan buttons ,8,DEB24C,BRAND27,141f32d6-a5af-49bf-b019-fd28354977f1,cac276d2-f1d5-416c-84e3-54b7d2111c32_DEB24C,cardigan,,three,buttoning,cold_season,,pointelle,smooth,boho,straight,basic_sleeve,long_sleeve,normal,freetime,cotton,jersey,47,48,49,65,65,false,false,,,,,closed_round_neckline,,,,,,,,,,,,,,,,,,,
752d8b02-5786-4134-90b2-1496605ea413,2f1e00f7-7778-4ccd-a502-527635e7161f,Edge Cardigan long ,8,614051,BRAND27,141f32d6-a5af-49bf-b019-fd28354977f1,2f1e00f7-7778-4ccd-a502-527635e7161f_614051,cardigan,,three,without_closing,cold_season,notched_collar,button,horizontal_stripes,minimal,straight,down_shoulders,long_sleeve,normal,freetime,cotton,jersey,50,47,49,59,83,false,false,,,,,,,,,,,,,,,,,,,,,,,,
8ef5bec6-0d02-4654-80f6-04b7f08aa494,566fbf96-baa1-4e27-b7e4-6667d01cdd5d,Chunky Cardigan long ,8,153668,BRAND27,141f32d6-a5af-49bf-b019-fd28354977f1,566fbf96-baa1-4e27-b7e4-6667d01cdd5d_153668,cardigan,,three,without_closing,cold,notched_collar,plaston_pocket,other,classic,loose,down_shoulders,long_sleeve,big_1,freetime,cotton,jersey,62,60,62,66,93,false,false,,,,,,,,,,,,,,,,,,,,,,,,
e5b26734-52ef-49a9-ac18-690e14792b35,aa72ffb8-ff44-4252-92cb-fd2ff422cd1c,Woven Top saint ,8,DEB24C,BRAND152,39792668-5cfd-42c2-8872-ad776e9bad70,aa72ffb8-ff44-4252-92cb-fd2ff422cd1c_DEB24C,tops,,two,keyhole_button,warm_season,,,smooth,classic,loose,japanese_sleeve,short_sleeve,big_1,work,viscose,crepe,57,56,58,16,68,false,false,,,,,open_round_neckline,,,,,,,,,,,,,,,,,,,
fbc28229-9784-42b1-ba5a-6f1b64fcab9b,aa72ffb8-ff44-4252-92cb-fd2ff422cd1c,Woven Top saint ,8,000000,BRAND152,39792668-5cfd-42c2-8872-ad776e9bad70,aa72ffb8-ff44-4252-92cb-fd2ff422cd1c_000000,tops,,two,keyhole_button,warm_season,,,smooth,classic,loose,japanese_sleeve,short_sleeve,big_1,work,viscose,crepe,57,56,58,16,68,false,false,,,,,open_round_neckline,,,,,,,,,,,,,,,,,,,
56fc01b8-03a4-4e76-b44f-0d0d3654e87c,1b6be9b9-3e5f-4732-a8ec-7ab1aa57e3a2,Curvy Jeans one ,8,000000,BRAND19,6598b655-3e19-448c-8b4f-ff6a29447b34,1b6be9b9-3e5f-4732-a8ec-7ab1aa57e3a2_000000,,,two,fly,warm_season,,belt_loop,smooth,street,tight,,,normal,freetime,elastane,twill,42,35,,,100,false,false,skinny,long_pants,long,high,,,,,,tiffosi,,,,,,,,,,,,,,
f52ffb0e-07ba-4d97-b8f3-3578f4282466,0b8b8d42-9fac-4d73-af86-769571e8d5cb,Curvy Jeans plus ,8,00008b,BRAND19,6598b655-3e19-448c-8b4f-ff6a29447b34,0b8b8d42-9fac-4d73-af86-769571e8d5cb_00008b,,,two,fly,warm_season,,belt_loop,smooth,classic,tight,,,normal,freetime,elastane,twill,41,33,,,100,false,true,skinny,long_pants,long,high,,,,,,tiffosi,,,,,,,,,,,,,,
b33513f5-4a29-444c-844c-36f134396049,0b0b776d-3403-424f-87e2-9dc978e58321,Kenzo Sweatshirt one ,8,164A0A,BRAND19,3087da56-5a27-4e58-aea7-1555c640f232,0b0b776d-3403-424f-87e2-9dc978e58321_164A0A,hoodies,marbled,two,without_closing,cold_season,,ties,smooth,street,oversize,sleeve_with_hemmed,long_sleeve,big,freetime,elastane,neoprene,56,55,57,64,66,false,false,,,,,high_neck,,,,,,,,,,,,,,true,,,,,
668fb5c1-5919-401c-9109-9c3b01e034ad,0b0b776d-3403-424f-87e2-9dc978e58321,Kenzo Sweatshirt one ,8,000000,BRAND19,3087da56-5a27-4e58-aea7-1555c640f232,0b0b776d-3403-424f-87e2-9dc978e58321_000000,hoodies,marbled,two,without_closing,cold_season,,ties,smooth,street,oversize,sleeve_with_hemmed,long_sleeve,big,freetime,elastane,neoprene,56,55,57,64,66,false,false,,,,,high_neck,,,,,,,,,,,,,,true,,,,,
5b1be8f1-7b69-4d51-b365-ae36f4d4bd87,ffd73fe0-3fdb-4e93-b9b5-7fa9bebb3ab1,Nicky Jeans four ,8,000081,BRAND19,6598b655-3e19-448c-8b4f-ff6a29447b34,ffd73fe0-3fdb-4e93-b9b5-7fa9bebb3ab1_000081,,worn_out,two,fly,warm_season,,belt_loop,smooth,street,tight,,,normal,freetime,elastane,denim,41,33,,,98,false,false,skinny,long_pants,long,medium,,,,,,,,,,,,,,,,,,,,
9a38f20e-eba0-4fa7-bfee-c3fa1102091c,6e1d547d-5c1e-41c8-96cc-cf1ef73d66d9,Push Jeans up ,8,000081,BRAND19,6598b655-3e19-448c-8b4f-ff6a29447b34,6e1d547d-5c1e-41c8-96cc-cf1ef73d66d9_000081,,,two,fly,cold_season,,belt_loop,smooth,street,tight,,,normal,freetime,elastane,denim,45,36,,,93,false,false,skinny,long_pants,long,medium,,,,,,push_up,,,,,,,,,,,,,,
0305f0dc-ab41-4764-b572-85b29ab6747c,11ac120a-2530-4545-802f-83d123872630,Curve Jeans body ,8,000081,BRAND19,6598b655-3e19-448c-8b4f-ff6a29447b34,11ac120a-2530-4545-802f-83d123872630_000081,,worn_out,two,fly,cold_season,,belt_loop,smooth,street,tight,,,normal,freetime,elastane,denim,40,32,,,100,false,false,skinny,long_pants,long,high,,,,,,push_up,,,,,,,,,,,,,,
